InteractionID	UniprotID_A	UniprotName_A	GeneName_A	UniprotID_B	UniprotName_B	GeneName_B	ExpEvidences	Methods	Publications	X3DStructures	CurationEvents	COF_Synonyms_A	Complex_A	Core_or_Variant_A	DBD_B	TF_assessment_B	Binding_mode_B
547755	Q6DIC0	SMCA2_MOUSE	Smarca2	Q8C9X3	Q8C9X3_MOUSE	Ikzf1	1	1	1	0	1	Smarca2;Baf190b;Snf2a;Snf2l2;Brm	BAF	CATALYTIC	C2H2 ZF	Known motif	Monomer or homomultimer
552011	O88712	CTBP1_MOUSE	Ctbp1	Q8C9X3	Q8C9X3_MOUSE	Ikzf1	1	1	1	0	2	Ctbp;Ctbp1	CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
547758	P97496	SMRC1_MOUSE	Smarcc1	Q8C9X3	Q8C9X3_MOUSE	Ikzf1	1	1	1	0	1	Smarcc1;Baf155;Srg3	BAF	CORE	C2H2 ZF	Known motif	Monomer or homomultimer
547734	B1AR17	B1AR17_MOUSE	Chd3	Q8C9X3	Q8C9X3_MOUSE	Ikzf1	4	4	1	0	4	Mi-2α;Chd3	NuRD	NA	C2H2 ZF	Known motif	Monomer or homomultimer
547757	P70288	HDAC2_MOUSE	Hdac2	Q8C9X3	Q8C9X3_MOUSE	Ikzf1	2	2	1	0	2	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
549540	P20263	PO5F1_MOUSE	Pou5f1	Q8CD61	Q8CD61_MOUSE	Zfp462	1	1	1	0	1	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
557451	Q80Z64	NANOG_MOUSE	Nanog	Q8CD61	Q8CD61_MOUSE	Zfp462	1	1	1	0	1	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
568503	Q9Z148	EHMT2_MOUSE	Ehmt2	Q8CD61	Q8CD61_MOUSE	Zfp462	1	1	1	0	1	EHMT2;G9a	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
549215	Q62240	KDM5D_MOUSE	Kdm5d	Q8CDC7	ZBTB9_MOUSE	Zbtb9	1	1	1	0	1	Kdm5d;Hya;Jarid1d;Smcy	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
565006	Q6NZQ4	PAXI1_MOUSE	Paxip1	Q8CF90	MAFA_MOUSE	Mafa	1	1	1	0	1	Paxip1;Ptip	MLL3;MLL4	NA	bZIP	Known motif	Monomer or homomultimer
565001	Q8BX09	RBBP5_MOUSE	Rbbp5	Q8CF90	MAFA_MOUSE	Mafa	1	1	1	0	2	Rbbp5	MLL	NA	bZIP	Known motif	Monomer or homomultimer
564999	Q9JHD1	KAT2B_MOUSE	Kat2b	Q8CF90	MAFA_MOUSE	Mafa	1	1	1	0	1	Kat2b;Pcaf	PCAF	NA	bZIP	Known motif	Monomer or homomultimer
565004	Q99LT0	DPY30_MOUSE	Dpy30	Q8CF90	MAFA_MOUSE	Mafa	1	1	1	0	1	Dpy30	MLL	NA	bZIP	Known motif	Monomer or homomultimer
565002	Q91X20	ASH2L_MOUSE	Ash2l	Q8CF90	MAFA_MOUSE	Mafa	1	1	1	0	2	Ash2l	MLL	NA	bZIP	Known motif	Monomer or homomultimer
565003	P61965	WDR5_MOUSE	Wdr5	Q8CF90	MAFA_MOUSE	Mafa	1	1	1	0	1	Wdr5;Big;Big3	MLL	NA	bZIP	Known motif	Monomer or homomultimer
565005	O70546	KDM6A_MOUSE	Kdm6a	Q8CF90	MAFA_MOUSE	Mafa	1	1	1	0	1	Kdm6a;Utx	MLL3;MLL4	NA	bZIP	Known motif	Monomer or homomultimer
549901	Q62141	SIN3B_MOUSE	Sin3b	Q8CFC2	MYT1_MOUSE	Myt1	2	2	1	0	3	Kiaa0700	Sin3	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
549013	Q61026	NCOA2_MOUSE	Ncoa2	Q8CFN5	MEF2C_MOUSE	Mef2c	1	1	1	0	1	Ncoa2;Grip1;Src2	SRC	NA	MADS box	Known motif	Monomer or homomultimer
371019	P20263	PO5F1_MOUSE	Pou5f1	Q8CHY6	P66A_MOUSE	Gatad2a	4	2	3	0	4	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	GATA	Likely to be sequence specific TF	Monomer or homomultimer
549704	Q60520	SIN3A_MOUSE	Sin3a	Q8CHY6	P66A_MOUSE	Gatad2a	1	1	1	0	1	Sin3a;Kiaa4126	Sin3	NA	GATA	Likely to be sequence specific TF	Monomer or homomultimer
374190	Q80Z64	NANOG_MOUSE	Nanog	Q8CHY6	P66A_MOUSE	Gatad2a	4	2	3	0	5	Nanog;Ecat4;Enk	NODE	NA	GATA	Likely to be sequence specific TF	Monomer or homomultimer
372949	A2AJK6	CHD7_MOUSE	Chd7	Q8CHY6	P66A_MOUSE	Gatad2a	1	1	1	0	1	Chd7	NA	NA	GATA	Likely to be sequence specific TF	Monomer or homomultimer
549645	Q80Z64	NANOG_MOUSE	Nanog	Q8CJF7	ELYS_MOUSE	Ahctf1	1	1	1	0	1	Nanog;Ecat4;Enk	NODE	NA	AT hook	Likely to be sequence specific TF	Monomer or homomultimer
558507	Q921E6	EED_MOUSE	Eed	Q8CJF7	ELYS_MOUSE	Ahctf1	1	1	1	0	1	Eed	PRC2	NA	AT hook	Likely to be sequence specific TF	Monomer or homomultimer
554794	Q60520	SIN3A_MOUSE	Sin3a	Q8K1S5	KLF11_MOUSE	Klf11	1	1	1	0	1	Sin3a;Kiaa4126	Sin3	NA	C2H2 ZF	Known motif	Monomer or homomultimer
369822	P25916	BMI1_MOUSE	Bmi1	Q8K214	SCMH1_MOUSE	Scmh1	1	1	1	0	2	Bmi1;Bmi-1;Pcgf4	PRC1	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
568526	Q9Z148	EHMT2_MOUSE	Ehmt2	Q8K327	CHAP1_MOUSE	Champ1	1	1	1	0	1	EHMT2;G9a	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
568518	Q9Z148	EHMT2_MOUSE	Ehmt2	Q8K3Y3	LN28A_MOUSE	Lin28a	1	1	1	0	1	EHMT2;G9a	NA	NA	CSD	Inferred motif	Monomer or homomultimer
558517	Q921E6	EED_MOUSE	Eed	Q8K3Y3	LN28A_MOUSE	Lin28a	1	1	1	0	1	Eed	PRC2	NA	CSD	Inferred motif	Monomer or homomultimer
548883	Q6ZPI0	JADE1_MOUSE	Jade1	Q8K5B8	HXC12_MOUSE	Hoxc12	1	1	1	0	1	Jade1;Phf17	HBO1	NA	Homeodomain	Known motif	Monomer or homomultimer
374176	Q80Z64	NANOG_MOUSE	Nanog	Q8K5C0	GRHL2_MOUSE	Grhl2	2	2	1	0	2	Nanog;Ecat4;Enk	NODE	NA	Grainyhead	Known motif	Monomer or homomultimer
552120	P20263	PO5F1_MOUSE	Pou5f1	Q8R0B5	Q8R0B5_MOUSE	Otx2	1	1	1	0	1	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	Homeodomain	Known motif	Monomer or homomultimer
560119	Q60972	RBBP4_MOUSE	Rbbp4	Q8R0B5	Q8R0B5_MOUSE	Otx2	1	1	1	0	1	Rbbp4;CAF-I p48;Rbap48	Sin3;PRC2	NA	Homeodomain	Known motif	Monomer or homomultimer
560113	Q9D1P2	KAT8_MOUSE	Kat8	Q8R0B5	Q8R0B5_MOUSE	Otx2	1	1	1	0	1	Kat8;Myst1;Mof	MOF	NA	Homeodomain	Known motif	Monomer or homomultimer
550323	E9Q4N7	ARI1B_MOUSE	Arid1b	Q8R0K9	E2F4_MOUSE	E2f4	1	1	1	0	1	Arid1b;Baf250b	BAF	ACCESSORY	E2F	Known motif	Monomer or homomultimer
173013	A2BH40	ARI1A_MOUSE	Arid1a	Q8R0K9	E2F4_MOUSE	E2f4	2	2	1	0	2	Arid1a;Baf250;Baf250a;Osa1;Smarcf1	BAF	ACCESSORY	E2F	Known motif	Monomer or homomultimer
549441	Q9CWW7	CXXC1_MOUSE	Cxxc1	Q8R0T2	ZN768_MOUSE	Znf768	1	1	1	0	1	Cxxc1;Cgbp;Pccx1	SET1	NA	C2H2 ZF	Known motif	Monomer or homomultimer
560067	Q80U70	SUZ12_MOUSE	Suz12	Q8VDK3	ELF5_MOUSE	Elf5	1	1	1	0	1	Suz12;D11Ertd530e;Kiaa0160	PRC2	NA	Ets	Known motif	Monomer or homomultimer
560042	Q6P9L3	Q6P9L3_MOUSE	Bptf	Q8VDK3	ELF5_MOUSE	Elf5	1	1	1	0	1	Bptf;Falz	NURF	ACCESSORY	Ets	Known motif	Monomer or homomultimer
560053	Q8BMB0	EMSY_MOUSE	Emsy	Q8VDK3	ELF5_MOUSE	Elf5	1	1	1	0	1	Emsy	Sin3	NA	Ets	Known motif	Monomer or homomultimer
560051	Q00899	TYY1_MOUSE	Yy1	Q8VDK3	ELF5_MOUSE	Elf5	1	1	1	0	1	Yy1;Ucrbp	INO80	ACCESSORY	Ets	Known motif	Monomer or homomultimer
560096	Q6ZQ88	KDM1A_MOUSE	Kdm1a	Q8VDK3	ELF5_MOUSE	Elf5	1	1	1	0	1	Kdm1a;Aof2;Kiaa0601;Lsd1	CoREST	NA	Ets	Known motif	Monomer or homomultimer
560091	Q5DW34	EHMT1_MOUSE	Ehmt1	Q8VDK3	ELF5_MOUSE	Elf5	1	1	1	0	1	EHMT1;GLP	NA	NA	Ets	Known motif	Monomer or homomultimer
560010	Q61191	HCFC1_MOUSE	Hcfc1	Q8VDK3	ELF5_MOUSE	Elf5	1	1	1	0	1	Hcfc1	MLL1	NA	Ets	Known motif	Monomer or homomultimer
560094	Q91ZW3	SMCA5_MOUSE	Smarca5	Q8VDK3	ELF5_MOUSE	Elf5	1	1	1	0	1	Smarca5;Snf2h	CHRAC	CATALYTIC	Ets	Known motif	Monomer or homomultimer
560039	Q60520	SIN3A_MOUSE	Sin3a	Q8VDK3	ELF5_MOUSE	Elf5	1	1	1	0	1	Sin3a;Kiaa4126	Sin3	NA	Ets	Known motif	Monomer or homomultimer
560064	A2AJK6	CHD7_MOUSE	Chd7	Q8VDK3	ELF5_MOUSE	Elf5	1	1	1	0	1	Chd7	NA	NA	Ets	Known motif	Monomer or homomultimer
560087	Q9CU65	ZMYM2_MOUSE	Zmym2	Q8VDK3	ELF5_MOUSE	Elf5	1	1	1	0	1	Znf198;Zmym2;Zfp198	CoREST	NA	Ets	Known motif	Monomer or homomultimer
560008	P61965	WDR5_MOUSE	Wdr5	Q8VDK3	ELF5_MOUSE	Elf5	1	1	1	0	1	Wdr5;Big;Big3	MLL	NA	Ets	Known motif	Monomer or homomultimer
560017	Q9Z2D8	MBD3_MOUSE	Mbd3	Q8VDK3	ELF5_MOUSE	Elf5	1	1	1	0	1	Mbd3	NuRD	NA	Ets	Known motif	Monomer or homomultimer
549815	O88712	CTBP1_MOUSE	Ctbp1	Q8VDL9	GLIS2_MOUSE	Glis2	3	3	1	0	3	Ctbp;Ctbp1	CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
371053	P20263	PO5F1_MOUSE	Pou5f1	Q8VHR5	P66B_MOUSE	Gatad2b	5	2	4	0	5	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	GATA	Likely to be sequence specific TF	Monomer or homomultimer
546333	O09106	HDAC1_MOUSE	Hdac1	Q8VHR5	P66B_MOUSE	Gatad2b	1	1	1	0	1	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	GATA	Likely to be sequence specific TF	Monomer or homomultimer
374205	Q80Z64	NANOG_MOUSE	Nanog	Q8VHR5	P66B_MOUSE	Gatad2b	3	2	2	0	4	Nanog;Ecat4;Enk	NODE	NA	GATA	Likely to be sequence specific TF	Monomer or homomultimer
372746	O09106	HDAC1_MOUSE	Hdac1	Q8VI24	SATB2_MOUSE	Satb2	2	2	1	0	3	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	CUT; Homeodomain	Inferred motif	Low specificity DNA-binding protein
372748	Q9R190	MTA2_MOUSE	Mta2	Q8VI24	SATB2_MOUSE	Satb2	2	2	1	0	3	Mta2;Mta1l1	NuRD;NODE	NA	CUT; Homeodomain	Inferred motif	Low specificity DNA-binding protein
173187	Q80Z64	NANOG_MOUSE	Nanog	Q8VIG1	REST_MOUSE	Rest	3	3	1	0	3	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
374180	Q80Z64	NANOG_MOUSE	Nanog	Q91WA4	CXXC5_MOUSE	Cxxc5	2	2	1	0	2	Nanog;Ecat4;Enk	NODE	NA	CxxC	Known motif	Monomer or homomultimer
371789	Q9JHD2	KAT2A_MOUSE	Kat2a	Q91WV0	NC2B_MOUSE	Dr1	1	1	1	0	1	Kat2a;Gcn5	GCN5	NA	Unknown	Likely to be sequence specific TF	Obligate heteromer
371742	Q8CHV6	TAD2A_MOUSE	Tada2a	Q91WV0	NC2B_MOUSE	Dr1	1	1	1	0	2	Tada2a;Ada2a	PCAF;ATAC	NA	Unknown	Likely to be sequence specific TF	Obligate heteromer
554846	Q8CID0	CSR2B_MOUSE	Kat14	Q91WV0	NC2B_MOUSE	Dr1	2	2	1	0	2	Csrp2;Atac2;Crp2bp;Kat14	ATAC	NA	Unknown	Likely to be sequence specific TF	Obligate heteromer
369877	Q91X20	ASH2L_MOUSE	Ash2l	Q91ZK0	AP2D_MOUSE	Tfap2d	3	3	2	0	6	Ash2l	MLL	NA	AP-2	Known motif	Monomer or homomultimer
549367	Q9JL10	SRTD1_MOUSE	Sertad1	Q923B3	NRIF1_MOUSE	Nrif1	1	1	1	0	1	Sertad1	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
549523	O09106	HDAC1_MOUSE	Hdac1	Q924A0	TF7L2_MOUSE	Tcf7l2	1	1	1	0	1	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	HMG/Sox	Known motif	Monomer or homomultimer
549524	P70288	HDAC2_MOUSE	Hdac2	Q924A0	TF7L2_MOUSE	Tcf7l2	1	1	1	0	1	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	HMG/Sox	Known motif	Monomer or homomultimer
366248	Q60974	NCOR1_MOUSE	Ncor1	Q925Q8	DACH2_MOUSE	Dach2	1	1	1	0	1	Ncor;Rxrip13;NCoR1;RIP13	NCoR	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
553403	O88907	PIAS1_MOUSE	Pias1	Q925T4	Q925T4_MOUSE	Plagl2	2	2	1	0	2	Pias1	NA	E3 SUMO ligase	C2H2 ZF	Known motif	Monomer or homomultimer
554549	Q8BX09	RBBP5_MOUSE	Rbbp5	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Rbbp5	MLL	NA	Forkhead	Known motif	Monomer or homomultimer
554637	Q00899	TYY1_MOUSE	Yy1	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Yy1;Ucrbp	INO80	ACCESSORY	Forkhead	Known motif	Monomer or homomultimer
554570	O55128	SAP18_MOUSE	Sap18	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Sap18	Sin3	NA	Forkhead	Known motif	Monomer or homomultimer
554355	Q6PDQ2	CHD4_MOUSE	Chd4	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	2	Mi-2β;Chd4	NuRD	NA	Forkhead	Known motif	Monomer or homomultimer
554491	P54276	MSH6_MOUSE	Msh6	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	MSH6	NA	NA	Forkhead	Known motif	Monomer or homomultimer
554557	Q8CFE3	RCOR1_MOUSE	Rcor1	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	2	Rcor1;CoREST;D12Wsu95e;Kiaa0071	CoREST	NA	Forkhead	Known motif	Monomer or homomultimer
554334	Q6P9L3	Q6P9L3_MOUSE	Bptf	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Bptf;Falz	NURF	ACCESSORY	Forkhead	Known motif	Monomer or homomultimer
554581	Q3TKT4	SMCA4_MOUSE	Smarca4	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	2	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	Forkhead	Known motif	Monomer or homomultimer
554585	O54941	SMCE1_MOUSE	Smarce1	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	2	Smarce1;Baf57	BAF	ACCESSORY	Forkhead	Known motif	Monomer or homomultimer
554321	Q91X20	ASH2L_MOUSE	Ash2l	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	2	Ash2l	MLL	NA	Forkhead	Known motif	Monomer or homomultimer
554596	Q80U70	SUZ12_MOUSE	Suz12	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Suz12;D11Ertd530e;Kiaa0160	PRC2	NA	Forkhead	Known motif	Monomer or homomultimer
554632	Q8BVE8	NSD2_MOUSE	Nsd2	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	NSD2	NA	NA	Forkhead	Known motif	Monomer or homomultimer
554342	Q9DA08	SGF29_MOUSE	Sgf29	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Sgf29	TFTC	NA	Forkhead	Known motif	Monomer or homomultimer
376021	P70288	HDAC2_MOUSE	Hdac2	Q99JB6	FOXP3_MOUSE	Foxp3	2	2	2	0	3	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	Forkhead	Known motif	Monomer or homomultimer
554331	O08664	BCL7C_MOUSE	Bcl7c	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Bcl7c	BAF	ACCESSORY	Forkhead	Known motif	Monomer or homomultimer
554589	Q8BVK9	SP110_MOUSE	Sp110	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	SP110	NA	NA	Forkhead	Known motif	Monomer or homomultimer
554356	Q09XV5	CHD8_MOUSE	Chd8	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Chd8;Kiaa1564	NA	NA	Forkhead	Known motif	Monomer or homomultimer
554318	A2BH40	ARI1A_MOUSE	Arid1a	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Arid1a;Baf250;Baf250a;Osa1;Smarcf1	BAF	ACCESSORY	Forkhead	Known motif	Monomer or homomultimer
554459	Q6ZQ88	KDM1A_MOUSE	Kdm1a	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	2	Kdm1a;Aof2;Kiaa0601;Lsd1	CoREST	NA	Forkhead	Known motif	Monomer or homomultimer
551762	B2RWS6	EP300_MOUSE	Ep300	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	p300;Ep300	p300	NA	Forkhead	Known motif	Monomer or homomultimer
554341	O55187	CBX4_MOUSE	Cbx4	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	CBX4	NA	NA	Forkhead	Known motif	Monomer or homomultimer
554391	Q99LT0	DPY30_MOUSE	Dpy30	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Dpy30	MLL	NA	Forkhead	Known motif	Monomer or homomultimer
554329	Q99PV8	BC11B_MOUSE	Bcl11b	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	2	Bacl11b;Ctip2;Rit1	BAF	ACCESSORY	Forkhead	Known motif	Monomer or homomultimer
554633	Q6P2L6	NSD3_MOUSE	Nsd3	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	NSD3	NA	NA	Forkhead	Known motif	Monomer or homomultimer
554598	Q8R2K4	TAF6L_MOUSE	Taf6l	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Paf65a	STAGA;TFTC;PCAF	NA	Forkhead	Known motif	Monomer or homomultimer
554330	Q9CXE2	BCL7A_MOUSE	Bcl7a	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Bcl7a	BAF	ACCESSORY	Forkhead	Known motif	Monomer or homomultimer
554583	P97496	SMRC1_MOUSE	Smarcc1	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	2	Smarcc1;Baf155;Srg3	BAF	CORE	Forkhead	Known motif	Monomer or homomultimer
554492	Q6PDM1	MSL1_MOUSE	Msl1	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Msl1	MOF	NA	Forkhead	Known motif	Monomer or homomultimer
554584	Q6PDG5	SMRC2_MOUSE	Smarcc2	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Smarcc2;Baf170	BAF	CORE	Forkhead	Known motif	Monomer or homomultimer
554420	Q8CHY6	P66A_MOUSE	Gatad2a	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	p66α;Gatad2a	NuRD;NODE	NA	Forkhead	Known motif	Monomer or homomultimer
551761	Q8CHK4	KAT5_MOUSE	Kat5	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	2	Kat5;Tip60	NuA4	NA	Forkhead	Known motif	Monomer or homomultimer
554390	Q61103	REQU_MOUSE	Dpf2	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Dpf2;Baf45d;Req;Ubid4	BAF	ACCESSORY	Forkhead	Known motif	Monomer or homomultimer
554488	Q8C1S0	MED19_MOUSE	Med19	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Med19	Mediator	CORE	Forkhead	Known motif	Monomer or homomultimer
554599	Q8BHJ5	TBL1R_MOUSE	Tbl1xr1	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Tblr1;Tbl1xr1;Ira1	NCoR;SMRT	NA	Forkhead	Known motif	Monomer or homomultimer
376019	O09106	HDAC1_MOUSE	Hdac1	Q99JB6	FOXP3_MOUSE	Foxp3	2	2	2	0	2	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	Forkhead	Known motif	Monomer or homomultimer
554601	Q91W18	TDRD3_MOUSE	Tdrd3	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	TDRD3	NA	NA	Forkhead	Known motif	Monomer or homomultimer
554386	Q9JI44	DMAP1_MOUSE	Dmap1	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Dmap1;Dnmap1	NuA4	NA	Forkhead	Known motif	Monomer or homomultimer
554582	Q91ZW3	SMCA5_MOUSE	Smarca5	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	2	Smarca5;Snf2h	CHRAC	CATALYTIC	Forkhead	Known motif	Monomer or homomultimer
554335	O88665	BRD7_MOUSE	Brd7	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Brd7;Bp75	PBAF	ACCESSORY	Forkhead	Known motif	Monomer or homomultimer
554452	Q8R359	Q8R359_MOUSE	Ino80e	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Ino80e;Ccdc95;AI225782	INO80	ACCESSORY	Forkhead	Known motif	Monomer or homomultimer
554597	Q80UV9	TAF1_MOUSE	Taf1	Q99JB6	FOXP3_MOUSE	Foxp3	1	1	1	0	1	Taf1;TafII250;p250	TFIID	NA	Forkhead	Known motif	Monomer or homomultimer
374087	Q80Z64	NANOG_MOUSE	Nanog	Q99LB0	TDIF1_MOUSE	Dnttip1	3	2	2	0	3	Nanog;Ecat4;Enk	NODE	NA	AT hook	Likely to be sequence specific TF	Monomer or homomultimer
549664	Q61103	REQU_MOUSE	Dpf2	Q99LI5	ZN281_MOUSE	Znf281	1	1	1	0	1	Dpf2;Baf45d;Req;Ubid4	BAF	ACCESSORY	C2H2 ZF	Known motif	Monomer or homomultimer
173190	Q80Z64	NANOG_MOUSE	Nanog	Q99LI5	ZN281_MOUSE	Znf281	7	3	4	0	12	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
372860	Q8VDS3	CBX7_MOUSE	Cbx7	Q99NA9	PCGF6_MOUSE	Pcgf6	2	2	1	0	2	Cbx7	PRC1	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
372859	Q8CCI5	RYBP_MOUSE	Rybp	Q99NA9	PCGF6_MOUSE	Pcgf6	2	2	1	0	2	Rybp;Dedaf	PRC1	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
374114	Q80Z64	NANOG_MOUSE	Nanog	Q99NA9	PCGF6_MOUSE	Pcgf6	2	2	1	0	2	Nanog;Ecat4;Enk	NODE	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
558293	Q921E6	EED_MOUSE	Eed	Q99NA9	PCGF6_MOUSE	Pcgf6	1	1	1	0	1	Eed	PRC2	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
553629	B2RWS6	EP300_MOUSE	Ep300	Q99PV8	BC11B_MOUSE	Bcl11b	1	1	1	0	1	p300;Ep300	p300	NA	C2H2 ZF	Known motif	Monomer or homomultimer
558307	Q921E6	EED_MOUSE	Eed	Q9CRB9	MIC19_MOUSE	Chchd3	1	1	1	0	1	Eed	PRC2	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
558327	Q921E6	EED_MOUSE	Eed	Q9D2D7	ZN687_MOUSE	Znf687	1	1	1	0	1	Eed	PRC2	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
370996	P20263	PO5F1_MOUSE	Pou5f1	Q9DAI4	ZBT43_MOUSE	Zbtb43	2	2	1	0	2	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
193647	P20263	PO5F1_MOUSE	Pou5f1	Q9DBR0	AKAP8_MOUSE	Akap8	3	2	2	0	4	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
374106	Q80Z64	NANOG_MOUSE	Nanog	Q9DBR0	AKAP8_MOUSE	Akap8	2	2	1	0	2	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
193654	P20263	PO5F1_MOUSE	Pou5f1	Q9DBY0	FOXP4_MOUSE	Foxp4	2	2	1	0	3	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	Forkhead	Inferred motif	Monomer or homomultimer
373418	Q3TKT4	SMCA4_MOUSE	Smarca4	Q9EQW6	OLIG2_MOUSE	Olig2	1	1	1	0	1	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	bHLH	Known motif	Monomer or homomultimer
552085	P20263	PO5F1_MOUSE	Pou5f1	Q9ESZ8	GTF2I_MOUSE	Gtf2i	1	1	1	0	1	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	GTF2I-like	Known motif	Monomer or homomultimer
367723	Q60974	NCOR1_MOUSE	Ncor1	Q9JIZ5	Q9JIZ5_MOUSE	Tfap4	1	1	1	0	2	Ncor;Rxrip13;NCoR1;RIP13	NCoR	NA	bHLH	Known motif	Monomer or homomultimer
367721	Q60520	SIN3A_MOUSE	Sin3a	Q9JIZ5	Q9JIZ5_MOUSE	Tfap4	1	1	1	0	2	Sin3a;Kiaa4126	Sin3	NA	bHLH	Known motif	Monomer or homomultimer
549289	Q6PGF3	MED16_MOUSE	Med16	Q9JJP2	P73_MOUSE	Tp73	1	1	1	0	1	Med16;Trap95;Drip92;Thrap5	Mediator	CORE	p53	Known motif	Monomer or homomultimer
